base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6275773195876289,0.458137347130762,0.28935462231649883,0.23349320767055978
MLP,0.5857605177993528,0.510818438381938,0.44707542976666315,0.3451945585072266
logistic,0.6188925081433225,0.5362182502351834,0.43403442473944964,0.3483051533081136
