base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6454183266932271,0.45719661335841955,0.36235401481899326,0.23430823399752376
MLP,0.6295479603087101,0.5371589840075258,0.46996402716123753,0.3475415489650298
logistic,0.6750599520383693,0.5296331138287864,0.423401123638361,0.2899496545990642
