base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6529032258064517,0.4760112888052681,0.3462425935634439,0.24703338572027012
MLP,0.634065934065934,0.5428033866415805,0.5030001869492567,0.395655827909856
logistic,0.6823104693140795,0.5333960489181562,0.5751240531362368,0.2968558049083211
