base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6389261744966444,0.4477892756349953,0.26236727453832714,0.22780467913535266
MLP,0.6063492063492063,0.5390404515522107,0.47192063208860335,0.39365837111202395
logistic,0.6845386533665836,0.5164628410159925,0.4363339193351356,0.27652433608170635
