base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6582278481012658,0.4891815616180621,0.4426024801001375,0.2580237463483597
MLP,0.6452702702702703,0.5390404515522107,0.49279681406633197,0.3860295111360715
logistic,0.6996336996336996,0.5390404515522107,0.551078846899491,0.29246462310751076
