base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6386666666666667,0.4506114769520226,0.2958497710678101,0.2291930043803116
MLP,0.593186372745491,0.5569143932267169,0.4429685245738726,0.3795351172477044
logistic,0.6822541966426858,0.535277516462841,0.5721866187016272,0.3031572885720074
