base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6417910447761194,0.4854186265286924,0.4181536998812657,0.25413057978142867
MLP,0.6073500967117988,0.5907808090310442,0.46583096185852046,0.40877483734698616
logistic,0.6538461538461539,0.5437441204139228,0.4960272276728147,0.3513449519880789
