base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.649167733674776,0.47695202257761055,0.45005336519317707,0.25399158313334214
MLP,0.6522198731501057,0.5804327375352775,0.5288946137284918,0.4105988132375659
logistic,0.6814814814814815,0.5192850423330198,0.4528689977498574,0.2782934092624713
