base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6697736351531292,0.47318908748824084,0.4674217846994774,0.2458373172124069
MLP,0.652972972972973,0.5682031984948259,0.5100412887029488,0.4050536051442928
logistic,0.6991473812423873,0.5399811853245532,0.48671308104247146,0.29920372629002834
