base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6414342629482072,0.4543744120413923,0.2736409269376854,0.2314258542131522
MLP,0.5962113659022931,0.5625587958607714,0.444815816398793,0.39884160625426635
logistic,0.6301969365426696,0.541862652869238,0.4807135109626771,0.369079405720239
