base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.657997399219766,0.4760112888052681,0.31096799608671133,0.2495284086128588
MLP,0.6871794871794872,0.504233301975541,0.48253240050155133,0.34169773073758963
logistic,0.6854190585533869,0.561618062088429,0.525470153223597,0.37486404232145076
