base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6345646437994723,0.4524929444967074,0.30169101985052466,0.2304755374266765
MLP,0.5359848484848485,0.5324553151458138,0.3939024281002945,0.3761370208335276
logistic,0.6393831553973903,0.5070555032925682,0.5371520088626256,0.28721976123063275
