base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.677124183006536,0.4873000940733772,0.3079003119947019,0.25235112787144437
MLP,0.6628352490421456,0.48824082784571965,0.5308501918424775,0.3470201863580097
logistic,0.6970046082949308,0.5691439322671684,0.5783705775888919,0.38401799402359366
