base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6536964980544747,0.47412982126058323,0.3651858839008415,0.2420703142766487
MLP,0.560081466395112,0.5174035747883349,0.42094317181892593,0.34915522900275564
logistic,0.667458432304038,0.528692380056444,0.5912586936887345,0.3050551933593617
