base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.639030612244898,0.47130761994355597,0.4197010330965396,0.24367372772216617
MLP,0.5513307984790875,0.5456255879586077,0.387208647887478,0.368121954948461
logistic,0.6227678571428571,0.5249294449670743,0.4446493175751754,0.32354985515193835
