base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6217616580310881,0.451552210724365,0.44095498134236344,0.23354119756667457
MLP,0.5867602808425276,0.5503292568203199,0.4389429497095817,0.3602862244563286
logistic,0.6233905579399142,0.5465663217309501,0.43606537677872764,0.3512090745159999
