base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6421188630490956,0.46754468485418627,0.31858864968272327,0.24034308527152765
MLP,0.6017786561264822,0.5729068673565381,0.4365452909542033,0.3991813007615112
logistic,0.656599552572707,0.5522107243650047,0.5254047182650763,0.3541569392736012
