base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6662216288384513,0.46942615239887114,0.3440271336794762,0.24008169900751605
MLP,0.6104830421377184,0.5587958607714016,0.46714189507619774,0.398623566782357
logistic,0.6957055214723926,0.5333960489181562,0.5872614997783951,0.3003547650317837
