base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6506935687263556,0.4854186265286924,0.3583643718726504,0.25447391539870745
MLP,0.6119711042311662,0.5578551269990593,0.4784794685315047,0.3871740394422087
logistic,0.677570093457944,0.5456255879586077,0.5483368715946213,0.34301817210397245
