base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6382978723404256,0.451552210724365,0.29304920334967494,0.22821263203127254
MLP,0.5801282051282052,0.510818438381938,0.4018590051026345,0.3315257990266406
logistic,0.6621951219512195,0.510818438381938,0.39407345341697647,0.27562632165160605
