base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6312419974391805,0.46378174976481656,0.2739134705606381,0.237225772530335
MLP,0.607421875,0.5851364063969896,0.4607958036785894,0.3936167973991981
logistic,0.6763005780346821,0.5503292568203199,0.5832539136544156,0.3204456584807084
