base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6631716906946264,0.4760112888052681,0.4332619913858531,0.25067515344625174
MLP,0.6342685370741483,0.5954844778927564,0.5142864194154242,0.42086841217559806
logistic,0.6991473812423873,0.5399811853245532,0.48671308104247146,0.29920372629002834
