base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6264150943396226,0.4684854186265287,0.3370616574756339,0.24062996108359386
MLP,0.5736196319018405,0.5277516462841016,0.41551481430610837,0.3698661799226933
logistic,0.631578947368421,0.5305738476011289,0.44244548345597046,0.31456333790812574
