base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6675159235668789,0.4929444967074318,0.40906430844509156,0.2606331571565482
MLP,0.5948453608247423,0.5428033866415805,0.4671542399583938,0.3866947983093615
logistic,0.6743063932448733,0.5258701787394168,0.4814940210032793,0.30249030256840326
