base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6432225063938619,0.47318908748824084,0.3003016656166612,0.24131450327222365
MLP,0.5855670103092784,0.5343367826904986,0.4170456052985997,0.3700465497261625
logistic,0.6555423122765197,0.5174035747883349,0.386916775584367,0.2812540491148
