base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.640479360852197,0.4524929444967074,0.3253335015659248,0.2325921345484505
MLP,0.5812807881773399,0.555032925682032,0.4285945466535722,0.37052083569927485
logistic,0.6610576923076923,0.5174035747883349,0.5297682287404153,0.28776337837146476
