base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6595744680851063,0.4666039510818438,0.4829649754262597,0.24829518776939963
MLP,0.6414300736067298,0.5738476011288806,0.5105676415985876,0.4138731764479796
logistic,0.6948529411764706,0.5333960489181562,0.4763682085574832,0.2914303187698495
