base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6508135168961201,0.4891815616180621,0.34241161549556015,0.2556659403232036
MLP,0.5828625235404896,0.5823142050799623,0.43307060616363824,0.4094233978084971
logistic,0.6622073578595318,0.5587958607714016,0.5140612159398201,0.3703042490898172
