base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6506666666666666,0.4590780809031044,0.24305047321959083,0.23485669906875403
MLP,0.606942889137738,0.5098777046095955,0.46414562208798915,0.375694648725534
logistic,0.6504629629629629,0.528692380056444,0.4899535386157864,0.35278374793169526
