base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6374193548387097,0.464722483537159,0.3583661182465341,0.2381982600984549
MLP,0.6346578366445916,0.5409219190968956,0.44648496825881145,0.32288664638228715
logistic,0.6315228966986155,0.5578551269990593,0.46771753338312766,0.3635325486579996
