base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6568758344459279,0.4628410159924741,0.34394905089858124,0.23740716072909496
MLP,0.5895196506550219,0.5079962370649106,0.4314069401935561,0.33394602364897497
logistic,0.6562123039806996,0.5117591721542804,0.4611816194413893,0.2936873753286517
