base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6344221105527639,0.47507055503292567,0.3900561124485039,0.24752214941928957
MLP,0.5650319829424307,0.49858889934148637,0.4166290428354871,0.34753666765244506
logistic,0.6232876712328768,0.5136406396989652,0.44554473626175517,0.32246233897760035
