base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6576227390180879,0.47883349012229537,0.4568241170945785,0.2504825326061883
MLP,0.6149131767109295,0.5663217309501412,0.5136514936791758,0.41435521276070886
logistic,0.6814562002275313,0.5634995296331138,0.6044847517237089,0.37378024288719797
