base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6585365853658537,0.4825964252116651,0.33733508223748987,0.2502066745036227
MLP,0.5870178739416745,0.5870178739416745,0.4352324200047712,0.42049225594024303
logistic,0.6856465005931198,0.5437441204139228,0.5347043249152215,0.3247924975116706
