base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6182728410513142,0.464722483537159,0.28504069357259176,0.23807607730520863
MLP,0.5644820295983086,0.5023518344308561,0.38838584341187,0.32528483021767896
logistic,0.5700325732899023,0.49388523047977423,0.4181350959052962,0.31843317839390806
