base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6510152284263959,0.4825964252116651,0.2778400997304824,0.24836334713002106
MLP,0.6295149638802889,0.5738476011288806,0.4923092508859007,0.4057540210498822
logistic,0.6839622641509434,0.5456255879586077,0.573057261275523,0.3172945794495067
