base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.65234375,0.47130761994355597,0.3316084450869848,0.2441899941546875
MLP,0.6028436018957346,0.5983066792097836,0.4684643469083817,0.41875582640186065
logistic,0.6738882554161916,0.5559736594543744,0.5456692511721801,0.36987294052771297
