base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6377749029754204,0.46378174976481656,0.4587321511173595,0.24198680543000511
MLP,0.5925058548009368,0.4760112888052681,0.41667350248275203,0.32383295748860064
logistic,0.6076502732240437,0.5230479774223895,0.4135846442424202,0.3273186364556257
