base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6710182767624021,0.4835371589840075,0.29384117204326715,0.2506827524241199
MLP,0.6670644391408115,0.5258701787394168,0.5183251428266379,0.37836657222189957
logistic,0.6858457997698504,0.5606773283160865,0.552389306253006,0.3771479092391236
