base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6337135614702155,0.4703668861712135,0.33785470386193306,0.2442205098587167
MLP,0.6304093567251462,0.5070555032925682,0.49204167630894546,0.30702475547121233
logistic,0.6339285714285714,0.5343367826904986,0.45298956284252323,0.33771170824605046
