base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6500655307994757,0.4666039510818438,0.3276205760944069,0.24126631041589308
MLP,0.6077170418006431,0.5333960489181562,0.49545083953196684,0.3774188396911864
logistic,0.6832298136645962,0.5174035747883349,0.42989759102146397,0.2772460149023628
