base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6444159178433889,0.4722483537158984,0.31312097731966515,0.24495543399119057
MLP,0.5965270684371808,0.5493885230479775,0.42587122213652495,0.3835697630914769
logistic,0.6572077185017026,0.5446848541862653,0.49798716892328576,0.35427407602383587
