base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6517739816031537,0.4666039510818438,0.3445044796774651,0.242157205247599
MLP,0.5939036381514258,0.5682031984948259,0.4435804293185819,0.38505786966916017
logistic,0.6339285714285714,0.5343367826904986,0.45298956284252323,0.33771170824605046
