base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6288798920377868,0.43838193791157104,0.22852499149192018,0.222049902053826
MLP,0.5808444902162719,0.5305738476011289,0.4293930679542227,0.3891423034626811
logistic,0.674937965260546,0.5117591721542804,0.4903675463182427,0.27709530150126427
