base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6298200514138818,0.4609595484477893,0.2624344086341571,0.2355052662794232
MLP,0.5649484536082474,0.51552210724365,0.3922882950807395,0.34542597013883486
logistic,0.6242774566473989,0.5079962370649106,0.4042297801947822,0.29286075894675534
