base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6436781609195402,0.47412982126058323,0.3329791861520239,0.24623575526696773
MLP,0.546875,0.5268109125117592,0.3885673243062764,0.36057693790163925
logistic,0.6293302540415704,0.5126999059266227,0.4646683393379373,0.3227972775222076
