base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6471354166666666,0.46754468485418627,0.41168467062174346,0.24180156749378193
MLP,0.564206268958544,0.5249294449670743,0.389820197543441,0.3583064153392688
logistic,0.6227967097532315,0.49858889934148637,0.40298202267165695,0.2869581296973192
