base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6648793565683646,0.4666039510818438,0.43394475569187846,0.24064782746436733
MLP,0.6194895591647331,0.5023518344308561,0.4542174395470804,0.3506570516238908
logistic,0.6876543209876543,0.5239887111947319,0.4919576471885284,0.28604046562168983
