base classifier,micro precision,micro recall,macro precision,macro recall
RF,0.6378446115288221,0.47883349012229537,0.5138252612195154,0.2514624290839761
MLP,0.5538005923000987,0.5277516462841016,0.4095220127556639,0.3716443913973452
logistic,0.5942622950819673,0.5456255879586077,0.4162773875332012,0.359733236474577
